id,attraction_id,content
1256,234,"帶小孩放電的好地方，動線規劃良好，分區分的很清楚，動物非常多樣，能唸出來的大部分都有。可以搭空中纜車或遊園車上去，再慢慢下坡逛下來，比較不會累。

這裡有租借嬰兒推車的服務，建議有需求的人直接借旗艦款，輕型推車太矮，會被矮牆擋住，小朋友還要抱起來才看得到動物。

餐飲部分，動物園裡有不少店家進駐，動物園外沒什麼吃的，我們是直接帶便當進去吃。

有一點很可惜，就是紀念品店除了紀念幣，沒有販售動物園的周邊商品，例如印著動物園logo的帽子或衣服之類的，娃娃、玩具倒是不少。
雖然四月開始門票要漲價，還是會再帶小孩來參觀的。"
1257,234,"超喜歡熊貓的
今天人還好，不會到很爆滿
至少還有空間可以卡一個位置拍熊貓
我還有看到大象。
但是很多動物都躲起來睡覺，很多都沒有看到實屬可惜，我是中午進場的
今天天氣32度，真的很熱
2隻手手都被蚊子叮咬
進去真的要噴一下防蚊噴霧，不要像我傻傻的進去，被叮滿包。
今天是騎車過去的，騎狗狗肉真的累
建議能搭捷運就搭捷運
٩۹(๑•̀ω•́ ๑)۶
除非你想挑戰一下，騎過去。"
1258,234,非常喜歡到動物園走走，戶外區規劃的很棒，許多動線都搭配無障礙坡道，能很輕鬆到達各個地區。店家也很多元，能選擇自己喜歡的餐點，超商也是很不錯的選擇。建議可以多來幾次，比較能看完全部的動物與樣貌。適合全家出遊或是約會散步。
1259,235,整修兩個月後終於重新開幕了，園區滿大的有蠻多看點，但地點分佈散，全部逛完大概一個小時左右
1260,235,環境很漂亮 解說非常有趣有活力 水也很好喝
1261,235,仿歐洲交藝復興後期巴洛克式建築風格，造型古典優雅。
1262,235,剛好最近因為公館聖誕季的活動，所以自來水博物館免費參觀，不然平常好像要收門票，裡面有些拍照景點和步道，算是比較大的公園，是公館附近消磨時間的好地方。
1263,235,大人入場40元，內部像是公園，還有小山坡，走來輕鬆，主體建築很歐系，有博物館、噴泉公園、輸配水器材展示、管材雕塑區；先人的努力付出，讓我們有水喝，如同一進博物館映入眼簾的海報文字，“飲水思源，詠水之恩”我們要珍惜水資源。謝謝台灣自來水先行者威廉.巴爾頓先生，推動台灣水道建設。
1264,235,全票80元非夏季50元，這裡有921地震當時台中縣鋼管輸水管口徑2000厘米嚴重扭曲變形破損，可見當時地震威力驚人。
1265,235,運氣不錯剛好遇到公館聖誕季活動，可以免費入場參觀，有很多拍照景點及歌手現場演唱。
1266,235,"很大的區域，裡面的詳細介紹也不馬虎，戶外教學適合來的地方，當日來還遇到很多外拍的，會把一些地方佔著，如果吃飽可以來這逛逛走走還不錯，需門票費用，裡面不太會人擠人，慢慢逛是可以的～

景點
環境🌕🌕🌕🌕🌘
地點🌕🌕🌕🌕🌕"
1267,235,"喜歡櫻花的季節來探訪
櫻花樹數量雖不多 但有不同種類
人潮不多
可以悠然自在的享受陽光下的櫻花之美"
1268,235,這次是帶著孩子騎腳踏車來到自來水博物館的，可惜的是沒有參加到下午的導覽，只有帶著孩子在園區裡到處逛逛，園區內部很寬敞，都是一些關於自來水的設施，假日安排半日的公館商圈、自來水園區、河濱公園，全家散步走走還不錯！
1269,236,"中正紀念堂是臺灣最著名的地標之一，也是一個重要的紀念性建築物。這座宏偉的建築位於臺北市的中正紀念公園，以其壯麗的氣勢和獨特的建築風格而聞名於世。中正紀念堂以其尊嚴和庄重，成為臺灣歷史的見證，也是臺灣人民對先總統蔣中正的敬愛和紀念。

中正紀念堂的建築風格深受中國傳統建築的影響，以傳統的斗拱和琉璃瓦為特色。從遠處看，這座建築宛如一座宏偉的宮殿，氣勢磅礴。而當我們走近紀念堂，就能感受到其莊嚴肅穆的氛圍。高大的白色大理石柱子矗立著，仿佛在向人們傳達著一種尊嚴和權威。

進入中正紀念堂的內部，我們能見識到更多關於蔣中正先總統的歷史和事跡。其中最引人注目的是中央大廳，廳內供奉著蔣中正的雕像。巨大的雕像庄重肅穆，展現出蔣中正的領導風範和崇高的形象。每天定時舉行的升旗儀式更是吸引了大量的遊客和臺灣民眾，成為了一個重要的人文景點。

除了中央大廳，中正紀念堂還設有多個展覽廳，展示著蔣中正的生平事蹟和臺灣的歷史。這些展覽向遊客講述了蔣中正的領導才能、對臺灣現代化發展的貢獻以及臺灣民眾對他的敬愛。這些展覽不僅令人印象深刻，也讓人更深入地了解了臺灣的歷史。

中正紀念堂所在的中正紀念公園也是一個寧靜而美麗的地方。公園內種植著各種花卉和樹木，綠意盎然。許多人在這裡漫步散步，享受著大自然的美景。公園的湖泊和噴泉更增添了一份寧靜與和諧。在這裡，人們可以遠離喧囂，沉浸在一片寧靜的氛圍中，思考和反思。

中正紀念堂是臺灣的一個重要地標，它不僅代表著臺灣的歷史和文化，更象徵著臺灣人民對蔣中正先總統的敬愛和紀念。它的壯麗建築和庄重氣勢激發著人們的敬意和自豪感。每年許多遊客和當地居民都會前來參觀和緬懷。無論是對歷史感興趣的遊客，還是對臺灣文化有濃厚興趣的人們，中正紀念堂都是一個值得一遊的地方。

總的來說，中正紀念堂是一個具有重要歷史意義和文化價值的地標建築。它以其壯麗的建築風格和庄重的氣勢，成為臺灣人民對蔣中正先總統的敬愛和紀念之地。無論是對歷史感興趣的遊客，還是尋求寧靜和反思的人們，中正紀念堂都能帶給他們一個難忘的體驗。讓我們一起來品味這個具有深厚歷史意義的地方，領略臺灣文化的獨特魅力吧！"
1270,236,去欣賞國家音樂廳的搖擺哈瓦那演奏會，趁午後順便逛逛佔地很大的中正紀念堂。以前有空也會在晚上繞著外圍健走，繞一圈很大圈，是不錯的健走地方。尤其晚上站在中正紀念堂的台階往下俯看前面廣場，視野開闊，景色很美，在大台北很難找到第二個視野如此開闊的大廣場，何況還在市區內捷運可達。
1271,236,先總統　蔣介石先生，名「中正」，於中華民國64年4月5日崩逝，為紀念蔣介石先生，政府在民國65年籌建中正紀念堂，主體面積約一萬五千平方公尺，堂高70公尺，以寶藍琉璃瓦頂綴八角形的塔頂，而外觀為雪白色大理石作為堂體，堂內規劃有文物展視室、中央通廊、中正藝廊、中正紀念圖書館、蔣公紀念室，兩側分別為廡殿頂的國家戲劇院與歇山頂的國家音樂廳，而面臨中山南路的「大中至正門」正牌樓，側牌樓兩座，分別為「大忠門」及「大孝門」
1272,236,"自由進出的國家級觀光景點，繞一圈要花費不少時間，在裡頭閒晃拍照都是一個很棒的選擇，四個面出入口都各有牌樓名稱值得拍照紀念，區域內有主題紀念蔣中正已故總統的相關介紹與巡禮，另外也有展演空間位於主建築物裡面，不定時有各式各樣的展覽在此舉辦呈現。
位於左右兩邊兩棟建築物分別是國家音樂廳以及國家戲劇院聳立在這個區域內，都是古色古香的建築美學，特別在夜晚打燈時刻更是可以感受到它們的莊嚴與唯美的存在。"
1273,236,"中正紀念堂及距離其幾步的空間或許是全北市國際觀光客密度最高的地方之一，所以對在地人來說若要感受一下以一個觀光客的心情和角度來看待一個似乎已經很熟悉的風貌中正紀念堂會是一個不錯的選擇。相較中正紀念堂本身，整個園區包括兩廳院或許就是在地人比較常運用的地方，這樣一個觀光客和本地人都會利用的大空間讓我想到紐約的中央公園。我認為對本地人來說中正紀念堂園區的公園的”utility”自然是遠超過紀念堂，佔地廣、樹木高聳繁茂，在其中散步走一圈頗為愜意，再加上兩廳院作為文化活動的場域尤其是音樂廳在全國古典音樂會的領導場域地位整個園區的價值就更鮮明了。

台北必訪"
1274,236,蔣公的紀念館，不論何政治立場，那是一段這土地上曾經的歷史，在北市其中之一的廣闊設施，外圍有四個較大的入口及廻廊有著公園式的綠化，各區有著不同的規劃小橋流水、大廣場、樹林區、國家音樂廳、中間則是紀念館有各式的不同展覽及紀念品店、餐廳、歷史紀念等豐富的人文展覽，若從外牆階梯可以直上蔣公銅像的紀念區，在台北是一個方便旅遊及散步、遊玩的景點，若天氣熱記得帶傘以免晒黑喲~
1275,236,"這裡是台北市最著名的景點之一！
中華建築講究「對稱」因此中正紀念堂設計理念也將此融為其中
以主堂為中心，兩側有一模一樣的建築，一邊是「國家音樂廳」對面是「國家戲劇院」，稱為國家兩廳院，是台灣重要的音樂表演場地，也被譽為世界百大廳院之一！建築設計莊嚴壯觀，值得來看看拍照
兩側皆有魚池，可以喂魚，大朋友小朋友都很喜歡
目前梅花也開了，開的蠻旺盛的，喜歡賞花的人可以來看看，春天這裡也有櫻花可以看

這裡很適合散步健走運動，遛小孩毛小孩也很棒～
還有地下停車場可以停，很方便
基本上當日如果沒有活動的話，誰很好找到停車位
還可以走到主堂看衛兵交接儀式！時間可以上官網查詢"
1276,236,"非常推薦的散步休閒景點之一，地廣人太過擁擠，整點的時候還可以看交接儀式，不論是帶外國朋友還是小朋友來看都覺得新奇有趣，很喜歡！
這裡的建築物很有中國風設計，壯觀又漂亮也不浮誇低調中帶有魅力，推薦晚上來參觀，會有不一樣的感覺！ 這裡非常適合大小朋友來，尤其是外國朋友～
這邊有兩個很大的魚池可以餵魚，小朋友在這邊玩的很開心～ 除了魚池這裡還種了許多不一樣的花草樹木，每個季節都有不一樣的景色，很漂亮"
1277,236,目前只有雲漢池池畔小富士櫻花滿開，其他南面步道八重櫻已經約開一成，預定二二八假期可以開到六成，至於東面的大漁櫻花群尚未出花苞。請大家耐心等待囉～公園中除種植臺灣原生種八重櫻花外還有日本品種櫻花，目前已栽植有大漁櫻、大寒櫻、修善寺寒櫻、及河津櫻等四種品種。前往中正紀念堂很方便，搭乘捷運松山新店線（綠線）或淡水象山線（紅線）在中正紀念堂下車即可，是不是很方便呢？不用千里迢迢爬山看櫻花，天氣晴朗，可以把中正紀念堂或國家音樂廳或國家劇院，一起跟美美的櫻花一起入鏡。如果還有時間，還可以進去參觀中正紀念堂內部活動或三軍儀隊。
1278,236,"到訪日期：2023/11/23，下午N訪
得知該景點訊息：來過
位置：
。大眾運輸：捷運中正紀念堂站5分內路程
。隱密度：好找，捷運出口一出來就是了

環境：
。停車：有地下停車場
。廁所：有

感想：老景點了，晚上景色整體還是很不錯的，附近也是蠻熱鬧的，可以順便去去南門市場"
1279,237,邊泡茶邊欣賞山景 環境很愜意 可以讓人好好放鬆的地方 唐揚雞非常好吃（擠下檸檬汁味道更是絕配）推推👍🏻人員態度都很友善～講話很溫柔也很用心的介紹餐點及環境🫶🏻 …
1280,237,非假日前往，人不多餐廳好訂位，慢慢逛慢慢吃，尤其是下午四時左右再上山，太陽將落微風輕拂遊客也散的差不多了～太舒服了
1281,237,"#商圈嘉年華
#玩轉商圈一起購
#貓空認識茶園鐵觀音
#貓空觀光茶園

很特別的活動在貓空，參觀茶園，了解茶的分類，然後自己動手去做封茶，而且是用毛筆寫下來，把自己的願望夢想及目標寫在紙裡面然後蓋章用手印，然後用紅線繫住，期待願望達成的時刻到來！完成以後有在地的專業茶農介紹整個樟湖步道，還有相關的貓空歷史，整個下午很充實收穫滿滿！

2021年10月3日下午5:04結束活動，還有禮盒，真的太豐富了不但收穫滿滿，連禮物耶很讚"
1282,237,"輕鬆好走,景色迷人,自然生態動植物有看頭,適合親子戶外教育踏青"
1283,237,清晨很美，放完仙女棒垃圾帶下山丟～
1284,237,"貓空地區寬廣，園區內佈滿了一片片的茶園。除了茶園以外，山區也佈滿很多登山客來來往往，走出來的很多登山步道，所以，假日特別多的登山客，造訪貓空山區，因此，有很多的品茶餐廳陸續地開業，又有山下政治大學的學生的登山活動次第展開，又加上前李登輝總統執政時，力推貓空茶業的發展，造成貓空地區觀光茶園興起，成為全台灣聞名的旅遊勝地，此地的鐵觀音茶葉和文山包種茶，也一夕成名，許多茶農更努力種植，也增加了很多茶園。馬英九總統執政時，籌建了貓空纜車，目的是要加強貓空的觀光事業，全台灣各地民眾，也紛紛爭先恐後地遊覽貓空，再一次造成轟動。
貓空纜車啟用以後，也間接地促成台北市木柵動物園遊客的增長，帶動木柵地區經濟的成長，茶農更努力事業經營，收入也增加很多。"
1285,237,貓空茶園， 可以俯瞰整個台北盆地，還有台北市的地標101 ，可以乘坐纜車 ，中型巴士 ，也可以自行開車上山，只是山上道路狹窄彎曲 ，停車不易。
1286,237,難得假日寬闊的馬路竟然沒什麼人，沿路看著明亮的風景，雨後的彩虹，心曠神怡，雖然有點累，在紛擾的城市中，值得走一回
1287,237,風景美麗，可三五好友相約泡茶聊天的地方，不過價格就因人而異了喔
1288,237,一般 公車在山路跑 排出來的氣體不好 污染很嚴重
1289,353,推薦週末的親子景點，免費不用門票、空間寬敞、很多台北的相關知識可以學習，還有很不錯的劇場影片。較可惜的是展場的導覽介紹比較缺乏，雖然有很多志工，但都只是維持環境秩序，若有多一點的介紹會更好。
1290,353,"寓教於樂的好地方，服務人員及志工們親切有禮，適合爸爸媽媽帶著孩子前往，也可做為觀光景點。
我們是週日光臨，當天人潮不多非常舒適，大約停留二個小時，每層樓都適合細細品味。

2F為常設展
目前展出SUPER台北波麗士特展 (展出至112/12/19)，許多的互動裝置讓孩子身歷其境，並了解不同職務的警察類型，展場雖不大，處處皆巧思。

3F為城市探索廳
除了產出台北市各地區的城市風情外，最有趣的莫過於「台北的脈動沈浸劇場」，每隔15分鐘播放的大型聲光效果令人歎為觀止，此外還有驚豔的乾燥植株的裝置藝術。

4F為時空對話廳與發現劇場
主要展出「古台北」的過往，有地名的演變、古台北地圖，中間為城內記事，由透明地板組成，腳下為總統府連結中山北路的重要地標模型。
發現劇場（超推），有半環形螢幕，座位平台在影片播放中途會緩慢旋轉，還蠻驚豔的，上午及下午各有不同時段場次，共四部影片輪播。
此次造訪時所播影片為「台北好時光」，由老相館開啟序幕，藉由老照片敘述著由古至今事物的變遷，以及濃濃的人與人之間的情感，最後在陳珊妮的歌聲中結束，短短的18分鐘，非常令人動容^^"
1291,353,"看別人的評論才知道原來從市府捷運站通過統一時代百貨，就有一個通道能直達這裡。
4樓介紹古早台北的模型做得很認真，3樓就有點小無聊，展區的阿姨都很認真在維護場地的整潔。
一樓的阿姨們很親切，吹冷氣還不錯的地方。"
1292,353,"太讓我驚艷了！
下雨天沒地方溜小孩竟然讓我意外的發現…..
原來這裡是完美溜小孩的好地方，不冷也不熱小孩又有可以觸碰影音了解台北從以前到現在的解說！"
1293,353,"台北市政府裡有個「台北探索館」，您去過了沒？
這是個小型的現代博物館，您可探尋台北的歷史文化軌跡，了解現今台北人文社會與各項藝文生活，呈現台北的古蹟、生態、文化、風情與休閒等多元的面向!
進得館來，直上四樓，進入「時空對話廳」，宛如進入時光隧道。
展廳中央以四個老城門模型區隔成開放之一室，一牆展示大幅舊制城內輿圖，與地下透明現今區域模型的對話，頗有巧思。四周環以史料文物，介紹不同的主題。由原住民至先民渡海，歷經清領至日據的時代的變革；因地理環境與淡水河的奔流拓展開的產業風華…….。走訪一周，遙想當年古城風貌與先民拓墾之艱辛歷程。
還有360度的環形螢幕的發現劇場，定時播放影片《台北好時光》、《城市身世》、《精彩夜台北》與《城市風采》。
3樓為探索廳，以台北捷運為主，開展南北各區之風情、藝文與時代的變遷，周邊的山海河的生態環境與自然休閒步道縱走等風貌。這才發現有些地方還沒走過呢！
2樓為特展廳(目前為波麗士特展) SUPER台北波麗士特展，無甚新意。
個人覺得可依指標性建築，如總統府、中山堂、故宮、228公園、立法院、自由廣場、101、中華商場、松菸與華山等，展現時代建設與民主歷程的精彩與蛻變！"
1294,353,"非常適合來帶小朋友與教於樂的地點 有360度發現劇場,免門票親子景點,可做為雨天室內備案，結束後還可以去一零一拍照或是去國父紀念館走走"
1295,353,位於臺北市政府內的小型博物館，志工導覽人員解說很專業，令人輕鬆了解臺北的歴史和知識；三樓跟四樓為常設展，主要展示臺北的地理環境、建築演進丶模型及相關歷史…等。
1296,353,"推薦前往台北探索館參觀:

其多元的展覽和活動，不僅豐富了市民的文化生活，也強化了社會的教育功能、文化保存和市民參與，從而在促進台北市社會進步方面發揮了重要作用。

1.	教育與學習: 台北探索館提供了一個豐富的學習環境，通過其展覽和活動，民眾可以更深入了解台北的歷史、文化、科技和市政發展。這些知識的普及有助於提高市民的文化素養和對本土歷史的認識。

2.	市政透明與公眾參與: 通過展示台北市的市政發展和公共建設項目，探索館增加了市政透明度，鼓勵公眾參與和對話，使市民能夠更直接地了解政府的工作和計劃，從而促進了市民對市政事務的關注和參與。

3.	文化保存與傳承: 探索館致力於保存台北的文化遺產，如臺北府城城牆基石等重要文物的展出不僅保存了城市的歷史記憶，也使新一代有機會親近並學習自己的文化根源。

4.	促進國際交流: 作為一個展示台北國際化面貌的窗口，探索館透過各種展覽和國際活動，增強了台北與世界其他城市之間的文化和經濟交流。

5.	增強社區聯結: 探索館不僅是一個教育和文化的場所，它也是社區聚集和互動的平台，通過舉辦各類活動和講座，促進了社區成員之間的交流與合作。"
1297,353,詳盡介紹台北的歷史發展與地理環境，從古至今讓你透徹了解台北的前世今生。整個展區的布置與安排生動活潑，讓人可以透過具體的實景模型，互動式的體驗設施，讓參觀者有身歷其境的感受。
1298,353,"台北探索館
免門票，很不錯的場所，
台北府城的過往和現在，
期待有個更美好的未來。"
1299,239,木柵動物園是一個令人驚嘆的地方，而無尾熊是其中的一個亮點。進入無尾熊區域，我立刻被這些可愛的澳洲特有動物吸引住了。它們懶洋洋地蜷曲著身子，享受著陽光和樹蔭，看起來十分悠閒自在。我有幸看到了牠們在樹上悠閒地打盹，或者是慢慢地啃食著嫩葉，每一個動作都讓人忍不住心生親近之情。無尾熊的毛茸茸的外表和緩慢的生活節奏讓人感受到了一種悠然自得的氛圍，也讓我更加珍惜大自然的美好。這次與無尾熊的相遇給我留下了深刻的印象，讓我對動物園的體驗充滿了感激和喜悅。
1300,239,"小孩很喜歡的動物之一

—-

名稱「koala」 源自澳洲原住民的歐拉族的達拉格語「gula」[2][3][4][5][6]。

1798年一位探險家約翰·杭特[7]在澳洲藍山首次發現，在19世紀初無尾熊遭到捕殺出口，數量由百萬隻銳減至一千多隻，於是澳洲政府立法保護。

澳洲的無尾熊保護區有公立也有私立。私立的Lone Pine Koala Sanctuary[8]，在1970年代曾飼養過白無尾熊。

無尾熊身體長約70－80公分左右，依據分布地區北部種：公熊6－8公斤、母熊4－6.5公斤；南部種公熊11－15公斤、母熊8－10公斤，性情溫馴、喜歡獨居，有一身又厚又軟的濃密灰褐色短毛，胸部、腹部、四肢內側和內耳皮毛呈白色，生有一對大耳朵，耳有茸毛，鼻子裸露且扁平，無尾熊有尾巴，但屬尾椎殘餘，只有約3.5公分長，這是因為它順的尾巴經過漫長的歲月已經退化成一個「座墊」， 因而能長時間舒適地坐在樹上。它四肢粗壯，利爪長而彎曲，它的爪尖利，每隻五趾分為兩排，一排為二、一排為三，善於攀樹，且多數時間待在高高的樹上，就連睡覺也不下來。以尤加利樹葉和嫩枝為食，因為無尾熊從尤加利樹葉中得到了足夠的水分，因此，一般很少飲水。這和它的生活環境有關，它的棲息地土所居住的澳大利亞森林大多是尤加利樹所組成的，使得無尾熊可取得的食物僅限於尤加利樹樹葉[註 1]。由於，尤加利樹樹葉十分的粗糙，纖維相當堅硬，營養極少，因此，無尾熊每天都必須不停食用並咀嚼上百萬次才能攝取到足夠的營養。成年無尾熊平均每天要吃400g樹葉，其體脂很低，需要不斷進食。

因為每天不停的咀嚼，無尾熊到了晚年會因為牙齒的磨損導致無法進食而餓死。為消化尤加利樹樹葉中的毒素，無尾熊的消化道達6.5英寸（170公釐）[來源請求]，佔整個消化系統的20%，也因為尤加利樹樹葉有毒，使無尾熊沒有爭食上的對手，剛出生的無尾熊因為沒有牙齒無法咀嚼尤加利樹樹葉，因此會吞食母親糞便直到牙齒長出來為止。

無尾熊幾乎只以尤加利樹葉為食，由於尤加利樹葉含有不同濃度的許多不同的有毒化合物，無尾熊自身有巴斯德菌科隆派恩菌屬考拉隆派恩菌（Lonepinella koalarum），可以分解其中一些有毒化合物。"
1301,239,無尾熊超可愛，尤其活動時更是討喜。
1302,239,在巴士站和可愛動物區中間，下車可以順道看無尾熊一館，或特別繞去無尾熊二館都有可愛的無尾熊，我覺得位置設置的很好，把明星動物放在入園離園都不遠的地方，讓民眾很輕易的可以看到明星動物，我每次去動物園一定不會錯過的就是無尾熊。
1303,239,每一只都肥到不行 可愛
1304,239,無尾熊很可愛，是來動物園必看的動物之一，不過無尾熊在樹上看起來有點小，看不清楚，還好有好幾隻可以看，還滿好玩的。
1305,239,"無尾熊館分為兩小區，這次很幸運所有無尾熊都醒著，有幾隻在吃葉子，還有幾隻在樹葉之間爬來爬去，這是第一次看到無尾熊～頭比想像中的小，耳毛（？）超級可愛！無尾熊館週圍有一些關於桉樹的介紹，原來要呈現無尾熊館的樣子需要非常多前置作業，桉樹的種植、桉樹葉的挑選等等，給無尾熊的桉樹葉有很多品種原來要混著給才不會吃膩……👍看著無尾熊吃完樹葉默默找一個位置抱著腳睡著的模樣，真的超級超級可愛❤️
無尾熊館不管大朋友小朋友都會愛上的！來一趟除了一睹無尾熊的風采，還有各種知識補充，收穫滿滿～"
1306,239,"2022/9/10 六帶老婆女兒第一次來看無尾熊。
無尾熊大部分時間都在睡覺所以只能從樹葉的縫隙看到熟睡的無尾熊屁股，一點都不會動很可愛。
女兒一歲十個月對展館前的大無尾熊壁畫比較有興趣。"
1307,239,無尾熊館1館 2館參觀動線不明顯😅 展示館在維護中沒有入圓前告知！
1308,239,無尾熊區有一跟二館，但現在無尾熊都懶洋洋的，有時候甚至看不太到
1309,240,"1大1小可以買線上票據刷qr code進入，搭配麥當勞蛋捲冰淇淋=100元最划算，可以刷悠遊卡進入，但是小孩要是學生卡才會刷30元半價，裡面的餐點有貴一點點，但是有得吃就很感恩！麥當勞、7-11&摩斯漢堡等跟外面是一樣價格，有哪些品牌可以上官網搜尋，個人推薦大象區的（小木屋鬆餅）和（土耳其冰淇淋）& 河馬店(黑面蔡)！
新的（穿山甲區）是開放式展場，雖然沒有真的穿山甲，但是裡面環境佈置的相當好，非常值得推薦參觀！"
1310,240,從入場的方便性再加上園區導覽解說圖，也有園區接駁車增加方便性，最吸引人注目就屬熊貓，幾乎人人都停下腳步注視著它們的可愛模樣，值回票價到此一遊
1311,240,"帶1歲帶兒子去晃晃，以前常跟朋友來玩，還有城市尋寶活動等等.
這次來感覺遊覽車比較多比較快可以搭上了，沒有等太久，

門口排隊也是比較快（發現網路訂票好像有特殊通道可以研究一下那邊快速通關.

熊貓動線一堆人有點無言，還不能停下來有點糟糕，不能一直看熊貓

企鵝...桃園pxxxx感覺比較好，還可以看到企鵝游來游去，吃飯也可以看很舒服.

沒什麼拍照，我也建議大家放鬆的遊走，拍一些照片紀念就好"
1312,240,"今天來看貓熊🐼
難得看到有活力的畫面，十分珍貴哈哈
爬上爬下的模樣非常的可愛
今天的遊客比較少，舒服的看了熊貓區
簡單的走走晃晃度過一個下午
很適合情侶或一家人來訪！"
1313,240,"第一次全家大小來，值回票價吧！
100元大人可以溜達一整天，
吃的東西也挺多樣性的，幾乎每一區都有蛋奶素，如果能夠增加素的湯食會更棒！
今天天氣挺熱的，有好些動物都沒有看到，應該是躲起來避暑了 @@!

最喜歡穿山甲館，近距離接近大自然動物

+分：育嬰室有沙發、冷氣非常貼心
P.S.務必準備防小黑蚊的"
1314,240,室內熊貓館每天的值日熊貓都不一樣，遇到睡覺或屁股背對遊客都很正常，多多逛幾次，或者入園先參觀一次，要離開前再去一次，總會有機會遇到他們精神奕奕吃飯賣萌的一面
1315,240,雖說是平日，但星期五下午也是略有人潮的，10+年沒來的動物園少了很多動物但也多了很多新設。
1316,240,"大熊貓超可愛！
樓上餐廳也可以去一下，沒有特別貴，還可以從樓上看大熊貓"
1317,240,"時隔十幾年舊地重遊，動物園是一個讓人歡樂的地方，大人小孩都喜歡,看到園園跟園仔就值回票價了"
1318,240,去了3次第1次去熊貓館，看到圓仔跟圓寶這兩姐妹真的太可愛了。
1319,241,"深坑是我的家鄉，老家雖然不在街上，但小時候回老家一定要在老街下車，石碇延線早期最熱鬧當屬深坑老街，從草地尾、深坑、土庫到石碇，還有親戚在這裡，人不親土親，現在老街的發展還算得上排名。
話說閩南人的聚落，一定和廟有關係，逛老街除土地公廟外，還有「集順廟」老輩稱呼尪公廟，主祀保儀尊王和保儀大夫，清宣宗道光十八年（1838年建廟），對於我來說長輩常來此地光顧買生活用品，尤其我最喜愛的豬肉（黑毛豬）廟前廣場以前有幾攤飲食攤，而那時並沒有如現在攤攤賣「深坑豆腐」，但街上什麼都有，是一個有人情味的街頭巿場。
4月份至5月是石斛蘭盛開的時候，我今特地是為拍攝蘭花而來，如照片共賞。
當然因豆腐名揚海內外，深坑也在大家的假日清單𥚃，深坑周遭風景和登山路徑也不少，谷歌對於景點周邊均有提供資訊，這裡的停車場離老街也很近，搭公共交通個人覺得較方便的方式，是坐到「木柵捷運站」再轉換公車。"
1320,241,"位在台106線道旁(木柵路五段接北深路)，這裡的氛圍跟三峽老街有幾分神似，都是紅磚瓦建築，拱門長廊街廓，只是這裡是以""臭豆腐""聞名，而三峽老街則是以“牛角麵包”出名，今日(113/03/16)路過此地，順便到此一遊，嚐一嚐聞名全台的“深坑臭豆腐”😋，其實這裡不只有臭豆腐好吃，還有很多的古早味零嘴跟食物也很好吃，有草仔粿，紅龜粿，芋粿翹，黑糖糕，麥芽糖，豬血糕，烤香腸，糖葫蘆，酸梅湯，冬瓜茶…太多太多了，講不完也吃不完🤣，喜歡古早味的朋友們，有空的話不妨安排個假日來這裡逛逛，雖然距離市區有點遠，但也不是特別遠，不過假日時的人潮真的很多，想吃好吃的可能要小小的排一下隊喔！😅"
1321,241,"難得保持完善的古建築群老街，古色古香！
街道整齊清潔，大多數店家創意十足，各自展現特色！
知名的深坑臭豆腐，值得品嚐！
蠻適合一日遊的悠閑行程。"
1322,241,"短評：平日附近停車場還算好停車，老街不長，不過蠻多復古老店的，但是不知道附近有啥特別好吃😅😅

老街短短的，但是假日應該還是滿滿的人^^
跟老婆在一起14年
第二次來
這次來已經有小孩了😂
好久沒來，但是好像沒吃的特別好吃的東西😅😅

進去到廟那邊，
有一家賣雞屁股的（一隻40元）
平日也有人一次買好幾隻，所以要特別嚐鮮一下，個人覺得沒有太驚豔，但是雞屁股沒有屁屁味，還ok
屁股蠻大顆的，烤的油香油香的，但是太大顆也會覺得有點油😅
烤焦焦一點的，感覺好一點^^
街尾有一間現煎芋粿翹35元我覺得蠻香的
可以嚐嚐看
街頭的香烤豆腐一隻50元，我以為是臭豆腐，結果不是
沒有臭豆腐的香味
但是泡菜有點特別，特別脆，但是偏鹹一點的口味，也加花生粉滿特別的這樣，我自己沒有特別喜歡😅

隔壁黑豬肉香腸一隻40元
算是一般般
其他大家再去發掘囉^^"
1323,241,"平日晚上去雖然店家都快收光了
但整條老街都是古厝 也有點燈
蠻漂亮的，餐廳東西好吃"
1324,241,"說走就走的台北半日遊、就突然想吃豆腐😜

老街入口有一顆大茄冬樹地標、
最有名的是豆腐美食、讓遊客慕名而來、各種豆腐料理：紅燒豆腐、黑豆腐、碳烤臭豆腐等、令人垂涎三尺。

深坑還有四寶：綠竹筍、黑豬肉、白豆腐與文山包種茶。

老街上餐廳也應景推出四寶餐，使得到深坑老街因美食而聞名。

也有小吃美食跟飲品、這次吃了芋頭糕真的好吃！回頭要在購買就沒啦！😅

當天外國旅客較少、都是本國人、有父母來遛小孩、也有帶長者來散散心練腳力的！

走完一圈後發現環境乾淨、周邊有垃圾桶、也有人做清潔、停車也方便真的不錯的好地方！"
1325,241,攝於2024年4月17日新北市深坑老街，雖平日，人潮也不少，外國遊客穿梭紅磚道上，懷舊商店留人駐足，美食店家生意不錯，深坑豆腐口齒留香 。
1326,241,"一樣的老味道，一樣的親切感。
老街不長，但很多隱藏版美食跟精品，挑自己看上去有感覺的店，不論是賣小點心還是飲料、或是餐館、甚至是飾品店，走進去看看，一定會有一些收穫😎"
